scenario,quantum_coupling,diffusion_rate,collapse_enabled,population,max_steps,seed,alive_count,alive_rate,avg_survival_steps,max_survival_steps,avg_final_energy,avg_steps_taken,deadend_escapes,barrier_crossings,first_crossing_latency_mean,first_crossing_latency_median,crossing_toward_frac,wall_crossings,wall_step_crossings,seam_crossings,edge_crossings,edge_crossing_step_mean,final_coherence_mean,final_pilot_wave_mean,anticipatory_index_mean,anticipatory_frac_mean,maze_goal_reached,maze_route_gap_frac,maze_route_edge_frac,phi_mean,phi_final,path_eff_reached,path_eff_mean
maze,0.1,0.2,True,20,500,6010,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9860340356826782,4.564829349517822,nan,nan,20,0.0,1.0,0.37852481603622434,0.3785246014595032,20,0.8877293819491966
maze,0.1,0.2,True,20,500,7010,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,0.9859472513198853,4.5727009773254395,nan,nan,20,0.0,1.0,0.37852481603622434,0.3785246014595032,20,0.8808147353310909
maze,0.1,0.2,True,20,500,8010,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.1,0.9860415458679199,4.5638251304626465,nan,nan,20,0.0,1.0,0.37852481603622434,0.3785246014595032,20,0.8946505948429244
maze,0.1,0.2,True,20,500,9010,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9860570430755615,4.565114498138428,nan,nan,20,0.0,1.0,0.37852481603622434,0.3785246014595032,20,0.8985592843172414
maze,0.1,0.2,False,20,500,10,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.25,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.3785256266593933,0.3785257339477539,20,1.0094461959969452
maze,0.1,0.2,False,20,500,1010,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.15,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.3785256266593933,0.3785257339477539,20,1.0032271546152116
maze,0.1,0.2,False,20,500,2010,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.45,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.3785256266593933,0.3785257339477539,20,0.9966183416969777
maze,0.1,0.2,False,20,500,3010,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.2,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.3785256266593933,0.3785257339477539,20,0.9830788154991978
maze,0.1,0.2,False,20,500,4010,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.1,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.3785256266593933,0.3785257339477539,20,0.9988054815741789
maze,0.1,0.2,False,20,500,5010,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.35,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.3785256266593933,0.3785257339477539,20,0.9940846600722416
maze,0.1,0.2,False,20,500,6010,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.4,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.3785256266593933,0.3785257339477539,20,0.9939463584709035
maze,0.1,0.2,False,20,500,7010,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.35,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.3785256266593933,0.3785257339477539,20,0.9961372778984471
maze,0.1,0.2,False,20,500,8010,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.3,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.3785256266593933,0.3785257339477539,20,1.0002414782837763
maze,0.1,0.2,False,20,500,9010,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.2,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.3785256266593933,0.3785257339477539,20,0.9938814091407057
maze,0.3,0.2,True,20,500,30,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9860595464706421,4.564979553222656,nan,nan,20,0.0,1.0,0.37852513790130615,0.3785247206687927,20,0.8982295110077058
maze,0.3,0.2,True,20,500,1030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9860407710075378,4.564923286437988,nan,nan,20,0.0,1.0,0.37852513790130615,0.3785247206687927,20,0.8971135279029252
maze,0.3,0.2,True,20,500,2030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9860570430755615,4.565114498138428,nan,nan,20,0.0,1.0,0.37852513790130615,0.3785247206687927,20,0.8985592843172414
maze,0.3,0.2,True,20,500,3030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,0.9860183000564575,4.564249515533447,nan,nan,20,0.0,1.0,0.37852513790130615,0.3785247206687927,20,0.8950923611157364
maze,0.3,0.2,True,20,500,4030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9860407710075378,4.564923286437988,nan,nan,20,0.0,1.0,0.37852513790130615,0.3785247206687927,20,0.8971135279029252
maze,0.3,0.2,True,20,500,5030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,0.9860161542892456,4.564595699310303,nan,nan,20,0.0,1.0,0.37852513790130615,0.3785247206687927,20,0.8949753386609072
maze,0.3,0.2,True,20,500,6030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9860477447509766,4.563499450683594,nan,nan,20,0.0,1.0,0.37852513790130615,0.3785247206687927,20,0.8915224272685693
maze,0.3,0.2,True,20,500,7030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9860586524009705,4.5649309158325195,nan,nan,20,0.0,1.0,0.37852513790130615,0.3785247206687927,20,0.8981605930541449
maze,0.3,0.2,True,20,500,8030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9860407710075378,4.564923286437988,nan,nan,20,0.0,1.0,0.37852513790130615,0.3785247206687927,20,0.8971135279029252
maze,0.3,0.2,True,20,500,9030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9860283732414246,4.563376426696777,nan,nan,20,0.0,1.0,0.37852513790130615,0.3785247206687927,20,0.8903678027328293
maze,0.3,0.2,False,20,500,30,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.3785274624824524,0.37852776050567627,20,1.0164637291847451
maze,0.3,0.2,False,20,500,1030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.3785274624824524,0.37852776050567627,20,1.0234249316726944
maze,0.3,0.2,False,20,500,2030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.1,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.3785274624824524,0.37852776050567627,20,1.0193049183041065
maze,0.3,0.2,False,20,500,3030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.3785274624824524,0.37852776050567627,20,1.0253221356996975
maze,0.3,0.2,False,20,500,4030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.3785274624824524,0.37852776050567627,20,1.0297929935637964
maze,0.3,0.2,False,20,500,5030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.3785274624824524,0.37852776050567627,20,1.0278965911327804
maze,0.3,0.2,False,20,500,6030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.3785274624824524,0.37852776050567627,20,1.0253730749116756
maze,0.3,0.2,False,20,500,7030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.3785274624824524,0.37852776050567627,20,1.0250929849159207
maze,0.3,0.2,False,20,500,8030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.3785274624824524,0.37852776050567627,20,1.0238354687389095
maze,0.3,0.2,False,20,500,9030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.3785274624824524,0.37852776050567627,20,1.025212632495262
maze,0.5,0.2,True,20,500,50,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9860407710075378,4.564923286437988,nan,nan,20,0.0,1.0,0.37852553129196165,0.3785247802734375,20,0.8971135279029252
maze,0.5,0.2,True,20,500,1050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9860407710075378,4.564923286437988,nan,nan,20,0.0,1.0,0.37852553129196165,0.3785247802734375,20,0.8971135279029252
maze,0.5,0.2,True,20,500,2050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9860407710075378,4.564923286437988,nan,nan,20,0.0,1.0,0.37852553129196165,0.3785247802734375,20,0.8971135279029252
maze,0.5,0.2,True,20,500,3050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9860407710075378,4.564923286437988,nan,nan,20,0.0,1.0,0.37852553129196165,0.3785247802734375,20,0.8971135279029252
maze,0.5,0.2,True,20,500,4050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9860407710075378,4.564923286437988,nan,nan,20,0.0,1.0,0.37852553129196165,0.3785247802734375,20,0.8971135279029252
maze,0.5,0.2,True,20,500,5050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9860407710075378,4.564923286437988,nan,nan,20,0.0,1.0,0.37852553129196165,0.3785247802734375,20,0.8971135279029252
maze,0.5,0.2,True,20,500,6050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9860407710075378,4.564923286437988,nan,nan,20,0.0,1.0,0.37852553129196165,0.3785247802734375,20,0.8971135279029252
maze,0.5,0.2,True,20,500,7050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9860407710075378,4.564923286437988,nan,nan,20,0.0,1.0,0.37852553129196165,0.3785247802734375,20,0.8971135279029252
maze,0.5,0.2,True,20,500,8050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9860570430755615,4.565114498138428,nan,nan,20,0.0,1.0,0.37852553129196165,0.3785247802734375,20,0.8985592843172414
maze,0.5,0.2,True,20,500,9050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9860532879829407,4.565155506134033,nan,nan,20,0.0,1.0,0.37852553129196165,0.3785247802734375,20,0.8986141957753204
maze,0.5,0.2,False,20,500,50,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.37852933406829836,0.37852996587753296,20,1.0243298980583282
maze,0.5,0.2,False,20,500,1050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.37852933406829836,0.37852996587753296,20,1.0250189902461102
maze,0.5,0.2,False,20,500,2050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.37852933406829836,0.37852996587753296,20,1.023560879390861
maze,0.5,0.2,False,20,500,3050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.37852933406829836,0.37852996587753296,20,1.0245093580981168
maze,0.5,0.2,False,20,500,4050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.37852933406829836,0.37852996587753296,20,1.0233124567183056
maze,0.5,0.2,False,20,500,5050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.37852933406829836,0.37852996587753296,20,1.0239873284983754
maze,0.5,0.2,False,20,500,6050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.37852933406829836,0.37852996587753296,20,1.0219848080774712
maze,0.5,0.2,False,20,500,7050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.37852933406829836,0.37852996587753296,20,1.025085221625445
maze,0.5,0.2,False,20,500,8050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.37852933406829836,0.37852996587753296,20,1.0225606716047997
maze,0.5,0.2,False,20,500,9050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,1.0,0.026535509154200554,nan,nan,20,0.0,1.0,0.37852933406829836,0.37852996587753296,20,1.0240742267936682
moving,0.0,0.2,True,20,500,0,9,0.45,280.0,500,270.0,280.0,0,0,nan,nan,nan,0,0,0,0,nan,0.9235808253288269,9.288537979125977,-4.093552565694936,0.0,0,nan,nan,0.989454080723226,0.9893376287072897,9,1.0206828536022075
moving,0.0,0.2,True,20,500,1000,9,0.45,280.0,500,270.0,280.0,0,0,nan,nan,nan,0,0,0,0,nan,0.9235808253288269,9.288537979125977,-4.093552565694936,0.0,0,nan,nan,0.989454080723226,0.9893376287072897,9,1.0206828536022075
moving,0.0,0.2,True,20,500,2000,9,0.45,280.0,500,270.0,280.0,0,0,nan,nan,nan,0,0,0,0,nan,0.9235808253288269,9.288537979125977,-4.093552565694936,0.0,0,nan,nan,0.989454080723226,0.9893376287072897,9,1.0206828536022075
moving,0.0,0.2,True,20,500,3000,9,0.45,280.0,500,270.0,280.0,0,0,nan,nan,nan,0,0,0,0,nan,0.9235808253288269,9.288537979125977,-4.093552565694936,0.0,0,nan,nan,0.989454080723226,0.9893376287072897,9,1.0206828536022075
moving,0.0,0.2,True,20,500,4000,9,0.45,280.0,500,270.0,280.0,0,0,nan,nan,nan,0,0,0,0,nan,0.9235808253288269,9.288537979125977,-4.093552565694936,0.0,0,nan,nan,0.989454080723226,0.9893376287072897,9,1.0206828536022075
moving,0.0,0.2,True,20,500,5000,9,0.45,280.0,500,270.0,280.0,0,0,nan,nan,nan,0,0,0,0,nan,0.9235808253288269,9.288537979125977,-4.093552565694936,0.0,0,nan,nan,0.989454080723226,0.9893376287072897,9,1.0206828536022075
moving,0.0,0.2,True,20,500,6000,9,0.45,280.0,500,270.0,280.0,0,0,nan,nan,nan,0,0,0,0,nan,0.9235808253288269,9.288537979125977,-4.093552565694936,0.0,0,nan,nan,0.989454080723226,0.9893376287072897,9,1.0206828536022075
moving,0.0,0.2,True,20,500,7000,9,0.45,280.0,500,270.0,280.0,0,0,nan,nan,nan,0,0,0,0,nan,0.9235808253288269,9.288537979125977,-4.093552565694936,0.0,0,nan,nan,0.989454080723226,0.9893376287072897,9,1.0206828536022075
moving,0.0,0.2,True,20,500,8000,9,0.45,280.0,500,270.0,280.0,0,0,nan,nan,nan,0,0,0,0,nan,0.9235808253288269,9.288537979125977,-4.093552565694936,0.0,0,nan,nan,0.989454080723226,0.9893376287072897,9,1.0206828536022075
moving,0.0,0.2,True,20,500,9000,9,0.45,280.0,500,270.0,280.0,0,0,nan,nan,nan,0,0,0,0,nan,0.9235808253288269,9.288537979125977,-4.093552565694936,0.0,0,nan,nan,0.989454080723226,0.9893376287072897,9,1.0206828536022075
moving,0.0,0.2,False,20,500,0,9,0.45,280.0,500,270.0,280.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.07164590060710907,-4.093552565694936,0.0,0,nan,nan,0.989454080723226,0.9893376287072897,9,1.0206828536022075
moving,0.0,0.2,False,20,500,1000,9,0.45,280.0,500,270.0,280.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.07164590060710907,-4.093552565694936,0.0,0,nan,nan,0.989454080723226,0.9893376287072897,9,1.0206828536022075
moving,0.0,0.2,False,20,500,2000,9,0.45,280.0,500,270.0,280.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.07164590060710907,-4.093552565694936,0.0,0,nan,nan,0.989454080723226,0.9893376287072897,9,1.0206828536022075
moving,0.0,0.2,False,20,500,3000,9,0.45,280.0,500,270.0,280.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.07164590060710907,-4.093552565694936,0.0,0,nan,nan,0.989454080723226,0.9893376287072897,9,1.0206828536022075
moving,0.0,0.2,False,20,500,4000,9,0.45,280.0,500,270.0,280.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.07164590060710907,-4.093552565694936,0.0,0,nan,nan,0.989454080723226,0.9893376287072897,9,1.0206828536022075
moving,0.0,0.2,False,20,500,5000,9,0.45,280.0,500,270.0,280.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.07164590060710907,-4.093552565694936,0.0,0,nan,nan,0.989454080723226,0.9893376287072897,9,1.0206828536022075
moving,0.0,0.2,False,20,500,6000,9,0.45,280.0,500,270.0,280.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.07164590060710907,-4.093552565694936,0.0,0,nan,nan,0.989454080723226,0.9893376287072897,9,1.0206828536022075
moving,0.0,0.2,False,20,500,7000,9,0.45,280.0,500,270.0,280.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.07164590060710907,-4.093552565694936,0.0,0,nan,nan,0.989454080723226,0.9893376287072897,9,1.0206828536022075
moving,0.0,0.2,False,20,500,8000,9,0.45,280.0,500,270.0,280.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.07164590060710907,-4.093552565694936,0.0,0,nan,nan,0.989454080723226,0.9893376287072897,9,1.0206828536022075
moving,0.0,0.2,False,20,500,9000,9,0.45,280.0,500,270.0,280.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.07164590060710907,-4.093552565694936,0.0,0,nan,nan,0.989454080723226,0.9893376287072897,9,1.0206828536022075
moving,0.1,0.2,True,20,500,10,20,1.0,500.0,500,320.0,500.0,20,0,nan,nan,nan,0,0,0,20,2.25,0.926633358001709,12.277875900268555,-4.450428012625521,0.030927835051546393,0,nan,nan,0.9895510580390692,0.9895491357892752,20,0.6564890748117392
moving,0.1,0.2,True,20,500,1010,20,1.0,500.0,500,320.0,500.0,20,0,nan,nan,nan,0,0,0,20,2.25,0.9275733232498169,12.12782096862793,-4.451097660345329,0.030927835051546393,0,nan,nan,0.9895509866997599,0.9895490640774369,20,0.6635359323807989
moving,0.1,0.2,True,20,500,2010,20,1.0,500.0,500,320.0,500.0,20,0,nan,nan,nan,0,0,0,20,2.2,0.9260404109954834,12.256792068481445,-4.45093200947977,0.030927835051546393,0,nan,nan,0.9895510442554951,0.9895491376519203,20,0.6407886604635529
moving,0.1,0.2,True,20,500,3010,20,1.0,500.0,500,320.0,500.0,20,0,nan,nan,nan,0,0,0,20,1.75,0.9264642596244812,12.275795936584473,-4.450428012625521,0.030927835051546393,0,nan,nan,0.9895510580390692,0.9895491357892752,20,0.6575931422074798
moving,0.1,0.2,True,20,500,4010,20,1.0,500.0,500,320.0,500.0,20,0,nan,nan,nan,0,0,0,20,1.8,0.9265105128288269,12.264719009399414,-4.447158764787047,0.030927835051546393,0,nan,nan,0.9895511088892818,0.9895488861948252,20,0.6585944795284469
moving,0.1,0.2,True,20,500,5010,17,0.85,440.0,500,272.0,440.0,17,0,nan,nan,nan,0,0,0,20,2.25,0.9208627939224243,13.106120109558105,-3.8384418173991968,0.02616279069767442,0,nan,nan,0.989550037868321,0.9895413592457771,17,0.6660559734599327
moving,0.1,0.2,True,20,500,6010,17,0.85,440.0,500,272.0,440.0,17,0,nan,nan,nan,0,0,0,20,1.65,0.9203388690948486,13.122982025146484,-3.842410889106179,0.02616279069767442,0,nan,nan,0.9895500788465142,0.9895415622740984,17,0.6265875806466368
moving,0.1,0.2,True,20,500,7010,20,1.0,500.0,500,320.0,500.0,20,0,nan,nan,nan,0,0,0,20,2.1,0.9259451627731323,12.273988723754883,-4.449387529623121,0.030927835051546393,0,nan,nan,0.9895511077716946,0.9895491972565651,20,0.6425005362177939
moving,0.1,0.2,True,20,500,8010,20,1.0,500.0,500,320.0,500.0,20,0,nan,nan,nan,0,0,0,20,2.25,0.9258134365081787,12.248631477355957,-4.446157536354973,0.030927835051546393,0,nan,nan,0.989551093056798,0.9895491832867265,20,0.6411644401108394
moving,0.1,0.2,True,20,500,9010,20,1.0,500.0,500,320.0,500.0,20,0,nan,nan,nan,0,0,0,20,1.85,0.9274098873138428,12.204156875610352,-4.448528437294952,0.030927835051546393,0,nan,nan,0.9895509941503405,0.9895490733906627,20,0.6680883523724688
moving,0.1,0.2,False,20,500,10,0,0.0,143.0,280,0.0,143.0,0,0,nan,nan,nan,0,0,0,15,2.1333333333333333,1.0,0.06643505394458771,0.3485273653175924,0.12699633929708842,0,nan,nan,0.989231877339383,0.9895846219733357,8,0.7351633721173607
moving,0.1,0.2,False,20,500,1010,0,0.0,148.0,200,0.0,148.0,0,0,nan,nan,nan,0,0,0,14,1.7142857142857142,1.0,0.06379027664661407,0.2757982936933523,0.11469087480715387,0,nan,nan,0.9890555050224066,0.9890450220555067,10,0.6976096364585807
moving,0.1,0.2,False,20,500,2010,0,0.0,133.5,200,0.0,133.5,0,0,nan,nan,nan,0,0,0,15,1.9333333333333333,1.0,0.06379027664661407,0.3286674072364508,0.126803792795317,0,nan,nan,0.9890555050224066,0.9890450220555067,7,0.7915649868735043
moving,0.1,0.2,False,20,500,3010,0,0.0,155.5,280,0.0,155.5,0,0,nan,nan,nan,0,0,0,16,1.8125,1.0,0.06643505394458771,-0.09035061841835793,0.11779506753483715,0,nan,nan,0.989231877339383,0.9895846219733357,11,0.5886901423327111
moving,0.1,0.2,False,20,500,4010,0,0.0,143.0,200,0.0,143.0,0,0,nan,nan,nan,0,0,0,15,1.6666666666666667,1.0,0.06379027664661407,0.2798157719323596,0.1258027755556825,0,nan,nan,0.9890555050224066,0.9890450220555067,9,0.6606747554499637
moving,0.1,0.2,False,20,500,5010,0,0.0,129.5,200,0.0,129.5,0,0,nan,nan,nan,0,0,0,15,2.066666666666667,1.0,0.06379027664661407,0.5705103869454838,0.1374354679732587,0,nan,nan,0.9890555050224066,0.9890450220555067,6,0.8443707805287023
moving,0.1,0.2,False,20,500,6010,0,0.0,143.5,200,0.0,143.5,0,0,nan,nan,nan,0,0,0,14,1.8571428571428572,1.0,0.06379027664661407,0.2381264067600887,0.12071678046968745,0,nan,nan,0.9890555050224066,0.9890450220555067,9,0.7406806069107019
moving,0.1,0.2,False,20,500,7010,0,0.0,138.5,200,0.0,138.5,0,0,nan,nan,nan,0,0,0,15,2.1333333333333333,1.0,0.06379027664661407,0.4534539682794863,0.12645091709045198,0,nan,nan,0.9890555050224066,0.9890450220555067,8,0.7329433051446438
moving,0.1,0.2,False,20,500,8010,0,0.0,156.0,200,0.0,156.0,0,0,nan,nan,nan,0,0,0,15,2.2666666666666666,1.0,0.06379027664661407,-0.15999060973380352,0.10670299735023747,0,nan,nan,0.9890555050224066,0.9890450220555067,12,0.622520227537227
moving,0.1,0.2,False,20,500,9010,0,0.0,137.5,200,0.0,137.5,0,0,nan,nan,nan,0,0,0,16,1.625,1.0,0.06379027664661407,0.2635879873180116,0.12599265282947686,0,nan,nan,0.9890555050224066,0.9890450220555067,8,0.6313503089446115
moving,0.3,0.2,True,20,500,30,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,20,2.5,0.9771188497543335,3.121192216873169,1.5330643938595059,0.1764705882352941,0,nan,nan,0.9889523703604937,0.9889523703604937,0,nan
moving,0.3,0.2,True,20,500,1030,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,20,2.0,0.977617084980011,3.1172585487365723,1.5433717421094582,0.1764705882352941,0,nan,nan,0.9889523703604937,0.9889523703604937,0,nan
moving,0.3,0.2,True,20,500,2030,18,0.9,460.0,500,288.0,460.0,18,0,nan,nan,nan,0,0,0,20,2.45,0.9242163896560669,12.83504867553711,-4.200130091052029,0.01744186046511628,0,nan,nan,0.9897384226322175,0.9899594709277153,18,0.616177112332887
moving,0.3,0.2,True,20,500,3030,17,0.85,440.0,500,272.0,440.0,17,0,nan,nan,nan,0,0,0,20,1.85,0.9203317165374756,13.123832702636719,-3.8433359763734374,0.02616279069767442,0,nan,nan,0.9897346742451191,0.9899353263899684,17,0.6498994068687837
moving,0.3,0.2,True,20,500,4030,20,1.0,500.0,500,320.0,500.0,20,0,nan,nan,nan,0,0,0,20,2.4,0.9268814325332642,12.234728813171387,-4.450338921198534,0.030927835051546393,0,nan,nan,0.9897390021011233,0.9899606518447399,20,0.6700720783493518
moving,0.3,0.2,True,20,500,5030,20,1.0,500.0,500,320.0,500.0,20,0,nan,nan,nan,0,0,0,20,2.3,0.9271258115768433,12.217020034790039,-4.450453885665466,0.030927835051546393,0,nan,nan,0.9897386837750674,0.9899603659287095,20,0.6800186395906803
moving,0.3,0.2,True,20,500,6030,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,20,2.45,0.9771295189857483,3.1221001148223877,1.5330643938595059,0.1764705882352941,0,nan,nan,0.9889523703604937,0.9889523703604937,0,nan
moving,0.3,0.2,True,20,500,7030,20,1.0,500.0,500,320.0,500.0,20,0,nan,nan,nan,0,0,0,20,2.35,0.925837516784668,12.25979232788086,-4.449293725065468,0.030927835051546393,0,nan,nan,0.9897390251979232,0.9899607198312879,20,0.6553714387294016
moving,0.3,0.2,True,20,500,8030,17,0.85,440.0,500,272.0,440.0,17,0,nan,nan,nan,0,0,0,20,2.4,0.9203899502754211,13.124049186706543,-3.836554797920949,0.02616279069767442,0,nan,nan,0.9897349255159498,0.9899362167343497,17,0.6244120288676739
moving,0.3,0.2,True,20,500,9030,20,1.0,500.0,500,320.0,500.0,20,0,nan,nan,nan,0,0,0,20,2.35,0.9271060824394226,12.214842796325684,-4.449868001606623,0.030927835051546393,0,nan,nan,0.989738885872066,0.9899605456739664,20,0.6573086409696927
moving,0.3,0.2,False,20,500,30,0,0.0,163.0,280,0.0,163.0,0,0,nan,nan,nan,0,0,0,11,4.545454545454546,1.0,0.06643505394458771,-0.23493783219174613,0.0887646222769243,0,nan,nan,0.9891235909114281,0.9894371721893549,12,0.8646098704587387
moving,0.3,0.2,False,20,500,1030,0,0.0,158.0,200,0.0,158.0,0,0,nan,nan,nan,0,0,0,11,13.363636363636363,1.0,0.06379027664661407,-0.4694149425487747,0.07824920245521254,0,nan,nan,0.9889668002724648,0.9889812301844358,12,0.894624415224711
